fr24_id,lat,lon,track,alt,gspeed,vspeed,squawk,timestamp,source,flight,callsign,hex,type,reg,painted_as,operating_as,orig_iata,orig_icao,dest_iata,dest_icao,eta,query_timestamp_utc
3f2302c8,13.29862,0.46533,142,39000,496,0,7655,2026-04-09T16:29:58Z,ADSB,AF946,AFR946,39CF0A,A359,F-HTYK,AFR,AFR,CDG,LFPG,DLA,FKKD,2026-04-09T18:16:32Z,2026-04-09T16:30:00+00:00
3f237925,13.43381,0.77516,164,37000,469,64,6420,2026-04-09T16:29:59Z,ADSB,AT557,RAM557E,02019F,B38M,CN-RHD,RAM,RAM,CMN,GMMN,LOS,DNMM,2026-04-09T17:33:52Z,2026-04-09T16:30:00+00:00
3f2302c8,13.24352,0.50859,142,39000,496,0,7655,2026-04-09T16:30:28Z,ADSB,AF946,AFR946,39CF0A,A359,F-HTYK,AFR,AFR,CDG,LFPG,DLA,FKKD,2026-04-09T18:16:32Z,2026-04-09T16:30:30+00:00
3f237925,13.36966,0.79323,164,37000,469,0,6420,2026-04-09T16:30:29Z,ADSB,AT557,RAM557E,02019F,B38M,CN-RHD,RAM,RAM,CMN,GMMN,LOS,DNMM,2026-04-09T17:31:44Z,2026-04-09T16:30:30+00:00
3f2302c8,13.18785,0.55235,142,39000,497,0,7655,2026-04-09T16:30:59Z,ADSB,AF946,AFR946,39CF0A,A359,F-HTYK,AFR,AFR,CDG,LFPG,DLA,FKKD,2026-04-09T18:16:32Z,2026-04-09T16:31:00+00:00
3f237925,13.30919,0.81029,164,37000,468,0,6420,2026-04-09T16:30:58Z,ADSB,AT557,RAM557E,02019F,B38M,CN-RHD,RAM,RAM,CMN,GMMN,LOS,DNMM,2026-04-09T17:33:52Z,2026-04-09T16:31:00+00:00
3f2302c8,13.13541,0.5935,142,39000,498,0,7655,2026-04-09T16:31:28Z,ADSB,AF946,AFR946,39CF0A,A359,F-HTYK,AFR,AFR,CDG,LFPG,DLA,FKKD,2026-04-09T18:16:32Z,2026-04-09T16:31:30+00:00
3f237925,13.24452,0.82852,164,37000,468,0,6420,2026-04-09T16:31:29Z,ADSB,AT557,RAM557E,02019F,B38M,CN-RHD,RAM,RAM,CMN,GMMN,LOS,DNMM,2026-04-09T17:33:52Z,2026-04-09T16:31:30+00:00
3f2302c8,13.07918,0.63768,142,39000,501,0,7655,2026-04-09T16:31:58Z,ADSB,AF946,AFR946,39CF0A,A359,F-HTYK,AFR,AFR,CDG,LFPG,DLA,FKKD,2026-04-09T18:16:32Z,2026-04-09T16:32:00+00:00
3f237925,13.18057,0.84648,164,37000,468,-64,6420,2026-04-09T16:31:59Z,ADSB,AT557,RAM557E,02019F,B38M,CN-RHD,RAM,RAM,CMN,GMMN,LOS,DNMM,2026-04-09T17:33:52Z,2026-04-09T16:32:00+00:00
3f2302c8,13.02262,0.68202,142,39000,503,0,7655,2026-04-09T16:32:29Z,ADSB,AF946,AFR946,39CF0A,A359,F-HTYK,AFR,AFR,CDG,LFPG,DLA,FKKD,2026-04-09T18:16:32Z,2026-04-09T16:32:30+00:00
