fr24_id,lat,lon,track,alt,gspeed,vspeed,squawk,timestamp,source,flight,callsign,hex,type,reg,painted_as,operating_as,orig_iata,orig_icao,dest_iata,dest_icao,eta,query_timestamp_utc
3f2345cc,14.00729,-0.03291,165,37000,456,0,7640,2026-04-09T17:59:57Z,ADSB,SS870,CRL870,39AB12,A339,F-HKYS,CRL,CRL,ORY,LFPO,COO,DBBB,2026-04-09T19:07:44Z,2026-04-09T18:00:00+00:00
3f23630a,14.19196,3.71731,203,40000,472,0,2035,2026-04-09T17:59:57Z,ADSB,BA81,BAW81,407AF5,A35K,G-XWBJ,BAW,BAW,LHR,EGLL,ACC,DGAA,2026-04-09T19:20:32Z,2026-04-09T18:00:00+00:00
3f2393d0,14.49898,3.78844,237,36025,425,0,4303,2026-04-09T17:59:59Z,ADSB,AZ852,ITY852,4CAE17,A21N,EI-HXA,ITY,ITY,FCO,LIRF,ACC,DGAA,2026-04-09T19:35:28Z,2026-04-09T18:00:00+00:00
3f2345cc,13.94495,-0.01463,161,37000,460,0,7640,2026-04-09T18:00:28Z,ADSB,SS870,CRL870,39AB12,A339,F-HKYS,CRL,CRL,ORY,LFPO,COO,DBBB,2026-04-09T19:07:44Z,2026-04-09T18:00:30+00:00
3f23630a,14.13148,3.68994,203,40000,474,0,2035,2026-04-09T18:00:27Z,ADSB,BA81,BAW81,407AF5,A35K,G-XWBJ,BAW,BAW,LHR,EGLL,ACC,DGAA,2026-04-09T19:18:24Z,2026-04-09T18:00:30+00:00
3f2393d0,14.46885,3.73916,237,36025,425,0,4303,2026-04-09T18:00:27Z,ADSB,AZ852,ITY852,4CAE17,A21N,EI-HXA,ITY,ITY,FCO,LIRF,ACC,DGAA,2026-04-09T19:33:20Z,2026-04-09T18:00:30+00:00
3f2345cc,13.88318,0.01142,154,37000,463,0,7640,2026-04-09T18:00:59Z,ADSB,SS870,CRL870,39AB12,A339,F-HKYS,CRL,CRL,ORY,LFPO,COO,DBBB,2026-04-09T19:07:44Z,2026-04-09T18:01:00+00:00
3f23630a,14.06757,3.66119,203,40000,475,0,2035,2026-04-09T18:00:59Z,ADSB,BA81,BAW81,407AF5,A35K,G-XWBJ,BAW,BAW,LHR,EGLL,ACC,DGAA,2026-04-09T19:18:24Z,2026-04-09T18:01:00+00:00
3f2393d0,14.43585,3.68539,237,36025,425,0,4303,2026-04-09T18:00:59Z,ADSB,AZ852,ITY852,4CAE17,A21N,EI-HXA,ITY,ITY,FCO,LIRF,ACC,DGAA,2026-04-09T19:33:20Z,2026-04-09T18:01:00+00:00
3f2345cc,13.82727,0.03975,153,37000,464,0,7640,2026-04-09T18:01:28Z,ADSB,SS870,CRL870,39AB12,A339,F-HKYS,CRL,CRL,ORY,LFPO,COO,DBBB,2026-04-09T19:07:44Z,2026-04-09T18:01:30+00:00
