fr24_id,lat,lon,track,alt,gspeed,vspeed,squawk,timestamp,source,flight,callsign,hex,type,reg,painted_as,operating_as,orig_iata,orig_icao,dest_iata,dest_icao,eta,query_timestamp_utc
3f2d39a2,9.65877,1.6716,23,31000,498,0,3127,2026-04-11T19:08:59Z,ADSB,EK788,UAE788,896212,B77W,A6-EGQ,UAE,UAE,ACC,DGAA,DXB,OMDB,2026-04-12T01:50:56Z,2026-04-11T19:09:00+00:00
3f2d39a2,9.68091,1.68152,23,31000,498,0,3127,2026-04-11T19:09:09Z,ADSB,EK788,UAE788,896212,B77W,A6-EGQ,UAE,UAE,ACC,DGAA,DXB,OMDB,2026-04-12T01:50:56Z,2026-04-11T19:09:10+00:00
3f2c2bd5,10.4968,2.03901,204,32000,515,0,3166,2026-04-11T19:09:07Z,ADSB,KL589,KLM589,48455F,B77W,PH-BVB,KLM,KLM,AMS,EHAM,ACC,DGAA,2026-04-11T19:52:32Z,2026-04-11T19:09:10+00:00
3f2c2bd5,10.47281,2.02799,204,32000,514,0,3166,2026-04-11T19:09:18Z,ADSB,KL589,KLM589,48455F,B77W,PH-BVB,KLM,KLM,AMS,EHAM,ACC,DGAA,2026-04-11T19:52:32Z,2026-04-11T19:09:20+00:00
3f2d39a2,9.69901,1.68961,23,31000,498,0,3127,2026-04-11T19:09:18Z,ADSB,EK788,UAE788,896212,B77W,A6-EGQ,UAE,UAE,ACC,DGAA,DXB,OMDB,2026-04-12T01:50:56Z,2026-04-11T19:09:20+00:00
3f2c2bd5,10.45056,2.01776,204,32000,514,0,3166,2026-04-11T19:09:29Z,ADSB,KL589,KLM589,48455F,B77W,PH-BVB,KLM,KLM,AMS,EHAM,ACC,DGAA,2026-04-11T19:52:32Z,2026-04-11T19:09:30+00:00
3f2d39a2,9.72276,1.70023,23,31000,498,0,3127,2026-04-11T19:09:29Z,ADSB,EK788,UAE788,896212,B77W,A6-EGQ,UAE,UAE,ACC,DGAA,DXB,OMDB,2026-04-12T01:50:56Z,2026-04-11T19:09:30+00:00
3f2d39a2,9.74106,1.70842,23,31000,498,0,3127,2026-04-11T19:09:38Z,ADSB,EK788,UAE788,896212,B77W,A6-EGQ,UAE,UAE,ACC,DGAA,DXB,OMDB,2026-04-12T01:50:56Z,2026-04-11T19:09:40+00:00
3f2c2bd5,10.43065,2.00864,204,32000,514,0,3166,2026-04-11T19:09:38Z,ADSB,KL589,KLM589,48455F,B77W,PH-BVB,KLM,KLM,AMS,EHAM,ACC,DGAA,2026-04-11T19:52:32Z,2026-04-11T19:09:40+00:00
3f2d39a2,9.76625,1.71969,23,31000,498,0,3127,2026-04-11T19:09:49Z,ADSB,EK788,UAE788,896212,B77W,A6-EGQ,UAE,UAE,ACC,DGAA,DXB,OMDB,2026-04-12T01:50:56Z,2026-04-11T19:09:50+00:00
3f2c2bd5,10.40666,1.9976,204,32000,514,0,3166,2026-04-11T19:09:49Z,ADSB,KL589,KLM589,48455F,B77W,PH-BVB,KLM,KLM,AMS,EHAM,ACC,DGAA,2026-04-11T19:52:32Z,2026-04-11T19:09:50+00:00
3f2c2bd5,10.38831,1.98918,204,32000,514,0,3166,2026-04-11T19:09:58Z,ADSB,KL589,KLM589,48455F,B77W,PH-BVB,KLM,KLM,AMS,EHAM,ACC,DGAA,2026-04-11T19:54:40Z,2026-04-11T19:10:00+00:00
3f2d39a2,9.78415,1.72769,23,31000,498,0,3127,2026-04-11T19:09:58Z,ADSB,EK788,UAE788,896212,B77W,A6-EGQ,UAE,UAE,ACC,DGAA,DXB,OMDB,2026-04-12T01:50:56Z,2026-04-11T19:10:00+00:00
3f2c2bd5,10.36332,1.97773,204,32000,514,0,3166,2026-04-11T19:10:09Z,ADSB,KL589,KLM589,48455F,B77W,PH-BVB,KLM,KLM,AMS,EHAM,ACC,DGAA,2026-04-11T19:54:40Z,2026-04-11T19:10:10+00:00
3f2d39a2,9.80451,1.73679,23,31000,498,0,3127,2026-04-11T19:10:07Z,ADSB,EK788,UAE788,896212,B77W,A6-EGQ,UAE,UAE,ACC,DGAA,DXB,OMDB,2026-04-12T01:50:56Z,2026-04-11T19:10:10+00:00
3f2c2bd5,10.34344,1.9686,204,32000,513,0,3166,2026-04-11T19:10:18Z,ADSB,KL589,KLM589,48455F,B77W,PH-BVB,KLM,KLM,AMS,EHAM,ACC,DGAA,2026-04-11T19:54:40Z,2026-04-11T19:10:20+00:00
3f2d39a2,9.82806,1.7473,23,31000,498,0,3127,2026-04-11T19:10:18Z,ADSB,EK788,UAE788,896212,B77W,A6-EGQ,UAE,UAE,ACC,DGAA,DXB,OMDB,2026-04-12T01:50:56Z,2026-04-11T19:10:20+00:00
3f2d39a2,9.85143,1.75772,23,31000,498,0,3127,2026-04-11T19:10:30Z,ADSB,EK788,UAE788,896212,B77W,A6-EGQ,UAE,UAE,ACC,DGAA,DXB,OMDB,2026-04-12T01:50:56Z,2026-04-11T19:10:30+00:00
3f2c2bd5,10.32045,1.95808,204,32000,513,0,3166,2026-04-11T19:10:28Z,ADSB,KL589,KLM589,48455F,B77W,PH-BVB,KLM,KLM,AMS,EHAM,ACC,DGAA,2026-04-11T19:54:40Z,2026-04-11T19:10:30+00:00
3f2d39a2,9.86707,1.76473,23,31000,497,0,3127,2026-04-11T19:10:37Z,ADSB,EK788,UAE788,896212,B77W,A6-EGQ,UAE,UAE,ACC,DGAA,DXB,OMDB,2026-04-12T01:50:56Z,2026-04-11T19:10:40+00:00
3f2c2bd5,10.30043,1.94889,204,32000,514,0,3166,2026-04-11T19:10:38Z,ADSB,KL589,KLM589,48455F,B77W,PH-BVB,KLM,KLM,AMS,EHAM,ACC,DGAA,2026-04-11T19:54:40Z,2026-04-11T19:10:40+00:00
3f2d39a2,9.89072,1.77527,23,31000,498,0,3127,2026-04-11T19:10:48Z,ADSB,EK788,UAE788,896212,B77W,A6-EGQ,UAE,UAE,ACC,DGAA,DXB,OMDB,2026-04-12T01:50:56Z,2026-04-11T19:10:50+00:00
3f2c2bd5,10.27738,1.93828,204,32000,514,0,3166,2026-04-11T19:10:48Z,ADSB,KL589,KLM589,48455F,B77W,PH-BVB,KLM,KLM,AMS,EHAM,ACC,DGAA,2026-04-11T19:54:40Z,2026-04-11T19:10:50+00:00
3f2d39a2,9.91457,1.78593,23,31000,498,0,3127,2026-04-11T19:10:59Z,ADSB,EK788,UAE788,896212,B77W,A6-EGQ,UAE,UAE,ACC,DGAA,DXB,OMDB,2026-04-12T01:50:56Z,2026-04-11T19:11:00+00:00
3f2c2bd5,10.25574,1.92833,204,32000,514,0,3166,2026-04-11T19:10:59Z,ADSB,KL589,KLM589,48455F,B77W,PH-BVB,KLM,KLM,AMS,EHAM,ACC,DGAA,2026-04-11T19:54:40Z,2026-04-11T19:11:00+00:00
3f2d39a2,9.93379,1.79454,23,31000,498,0,3127,2026-04-11T19:11:08Z,ADSB,EK788,UAE788,896212,B77W,A6-EGQ,UAE,UAE,ACC,DGAA,DXB,OMDB,2026-04-12T01:48:48Z,2026-04-11T19:11:10+00:00
