fr24_id,lat,lon,track,alt,gspeed,vspeed,squawk,timestamp,source,flight,callsign,hex,type,reg,painted_as,operating_as,orig_iata,orig_icao,dest_iata,dest_icao,eta,query_timestamp_utc
3f59a6aa,11.81616,13.1208,354,38000,475,0,5612,2026-04-22T23:12:09Z,ADSB,SN358,BEL38K,44CCD0,A333,OO-SFP,BEL,BEL,FIH,FZAA,BRU,EBBR,2026-04-23T04:35:12Z,2026-04-22T23:12:10+00:00
3f59a6aa,11.8396,13.11824,352,38000,474,0,5612,2026-04-22T23:12:20Z,ADSB,SN358,BEL38K,44CCD0,A333,OO-SFP,BEL,BEL,FIH,FZAA,BRU,EBBR,2026-04-23T04:35:12Z,2026-04-22T23:12:20+00:00
3f591a51,12.60812,12.88157,165,37000,480,0,2575,2026-04-22T23:12:19Z,ADSB,DE2288,CFG288,3C7A47,A339,D-ANRG,CFG,CFG,FRA,EDDF,JNB,FAOR,2026-04-23T04:41:36Z,2026-04-22T23:12:20+00:00
3f59a6aa,11.85594,13.11597,351,38000,473,64,5612,2026-04-22T23:12:27Z,ADSB,SN358,BEL38K,44CCD0,A333,OO-SFP,BEL,BEL,FIH,FZAA,BRU,EBBR,2026-04-23T04:35:12Z,2026-04-22T23:12:30+00:00
3f591a51,12.58912,12.88672,165,37000,480,128,2575,2026-04-22T23:12:28Z,ADSB,DE2288,CFG288,3C7A47,A339,D-ANRG,CFG,CFG,FRA,EDDF,JNB,FAOR,2026-04-23T04:41:36Z,2026-04-22T23:12:30+00:00
3f59a6aa,11.88034,13.11161,348,38000,471,-64,5612,2026-04-22T23:12:38Z,ADSB,SN358,BEL38K,44CCD0,A333,OO-SFP,BEL,BEL,FIH,FZAA,BRU,EBBR,2026-04-23T04:35:12Z,2026-04-22T23:12:40+00:00
3f591a51,12.56543,12.89317,165,37000,479,64,2575,2026-04-22T23:12:39Z,ADSB,DE2288,CFG288,3C7A47,A339,D-ANRG,CFG,CFG,FRA,EDDF,JNB,FAOR,2026-04-23T04:41:36Z,2026-04-22T23:12:40+00:00
3f591a51,12.54681,12.89819,165,37000,479,64,2575,2026-04-22T23:12:48Z,ADSB,DE2288,CFG288,3C7A47,A339,D-ANRG,CFG,CFG,FRA,EDDF,JNB,FAOR,2026-04-23T04:41:36Z,2026-04-22T23:12:50+00:00
3f59a6aa,11.90299,13.10674,346,38000,471,0,5612,2026-04-22T23:12:49Z,ADSB,SN358,BEL38K,44CCD0,A333,OO-SFP,BEL,BEL,FIH,FZAA,BRU,EBBR,2026-04-23T04:37:20Z,2026-04-22T23:12:50+00:00
3f591a51,12.52362,12.9045,165,37000,478,128,2575,2026-04-22T23:12:59Z,ADSB,DE2288,CFG288,3C7A47,A339,D-ANRG,CFG,CFG,FRA,EDDF,JNB,FAOR,2026-04-23T04:41:36Z,2026-04-22T23:13:00+00:00
3f59a6aa,11.92186,13.102,345,38000,470,-64,5612,2026-04-22T23:12:58Z,ADSB,SN358,BEL38K,44CCD0,A333,OO-SFP,BEL,BEL,FIH,FZAA,BRU,EBBR,2026-04-23T04:37:20Z,2026-04-22T23:13:00+00:00
3f59a6aa,11.94543,13.09561,345,38000,469,64,5612,2026-04-22T23:13:09Z,ADSB,SN358,BEL38K,44CCD0,A333,OO-SFP,BEL,BEL,FIH,FZAA,BRU,EBBR,2026-04-23T04:37:20Z,2026-04-22T23:13:10+00:00
3f591a51,12.50477,12.90966,165,37000,478,0,2575,2026-04-22T23:13:07Z,ADSB,DE2288,CFG288,3C7A47,A339,D-ANRG,CFG,CFG,FRA,EDDF,JNB,FAOR,2026-04-23T04:43:44Z,2026-04-22T23:13:10+00:00
3f59a6aa,11.95889,13.09196,345,38000,469,-64,5612,2026-04-22T23:13:16Z,ADSB,SN358,BEL38K,44CCD0,A333,OO-SFP,BEL,BEL,FIH,FZAA,BRU,EBBR,2026-04-23T04:37:20Z,2026-04-22T23:13:20+00:00
3f591a51,12.48166,12.91585,165,37000,476,0,2575,2026-04-22T23:13:18Z,ADSB,DE2288,CFG288,3C7A47,A339,D-ANRG,CFG,CFG,FRA,EDDF,JNB,FAOR,2026-04-23T04:43:44Z,2026-04-22T23:13:20+00:00
3f59a6aa,11.98672,13.08453,345,38000,469,64,5612,2026-04-22T23:13:29Z,ADSB,SN358,BEL38K,44CCD0,A333,OO-SFP,BEL,BEL,FIH,FZAA,BRU,EBBR,2026-04-23T04:37:20Z,2026-04-22T23:13:30+00:00
