fr24_id,lat,lon,track,alt,gspeed,vspeed,squawk,timestamp,source,flight,callsign,hex,type,reg,painted_as,operating_as,orig_iata,orig_icao,dest_iata,dest_icao,eta,query_timestamp_utc
3f1d0d2e,12.35422,1.35818,37,35025,491,0,1222,2026-04-08T02:59:57Z,ADSB,TU400,TAR400,02A181,A20N,TS-IMB,TAR,TAR,ABJ,DIAP,TUN,DTTA,2026-04-08T06:32:32Z,2026-04-08T03:00:00+00:00
3f1cc83e,15.28661,-0.65402,153,38975,465,0,6436,2026-04-08T02:59:57Z,ADSB,AT555,RAM555,02013E,B789,CN-RGZ,RAM,RAM,CMN,GMMN,LOS,DNMM,2026-04-08T04:20:16Z,2026-04-08T03:00:00+00:00
3f1cbe3c,15.96653,0.19667,141,37000,456,0,6435,2026-04-08T02:59:59Z,ADSB,AT587,RAM587,0200EC,B738,CN-RGI,RAM,RAM,CMN,GMMN,ABV,DNAA,2026-04-08T04:22:24Z,2026-04-08T03:00:00+00:00
3f1d0d2e,12.40929,1.40047,37,35025,490,0,1222,2026-04-08T03:00:27Z,ADSB,TU400,TAR400,02A181,A20N,TS-IMB,TAR,TAR,ABJ,DIAP,TUN,DTTA,2026-04-08T06:34:40Z,2026-04-08T03:00:30+00:00
3f1cc83e,15.22714,-0.62415,153,39000,466,-64,6436,2026-04-08T03:00:28Z,ADSB,AT555,RAM555,02013E,B789,CN-RGZ,RAM,RAM,CMN,GMMN,LOS,DNMM,2026-04-08T04:20:16Z,2026-04-08T03:00:30+00:00
3f1cbe3c,15.91882,0.23591,141,37000,456,0,6435,2026-04-08T03:00:28Z,ADSB,AT587,RAM587,0200EC,B738,CN-RGI,RAM,RAM,CMN,GMMN,ABV,DNAA,2026-04-08T04:22:24Z,2026-04-08T03:00:30+00:00
3f1d0d2e,12.466,1.44399,37,35000,490,0,1222,2026-04-08T03:00:58Z,ADSB,TU400,TAR400,02A181,A20N,TS-IMB,TAR,TAR,ABJ,DIAP,TUN,DTTA,2026-04-08T06:32:32Z,2026-04-08T03:01:00+00:00
3f1cc83e,15.16988,-0.59548,154,39000,466,0,6436,2026-04-08T03:00:57Z,ADSB,AT555,RAM555,02013E,B789,CN-RGZ,RAM,RAM,CMN,GMMN,LOS,DNMM,2026-04-08T04:20:16Z,2026-04-08T03:01:00+00:00
3f1cbe3c,15.86812,0.27755,141,37000,456,0,6435,2026-04-08T03:00:58Z,ADSB,AT587,RAM587,0200EC,B738,CN-RGI,RAM,RAM,CMN,GMMN,ABV,DNAA,2026-04-08T04:22:24Z,2026-04-08T03:01:00+00:00
3f1d0d2e,12.52106,1.48629,37,35000,489,0,1222,2026-04-08T03:01:29Z,ADSB,TU400,TAR400,02A181,A20N,TS-IMB,TAR,TAR,ABJ,DIAP,TUN,DTTA,2026-04-08T06:32:32Z,2026-04-08T03:01:30+00:00
