fr24_id,lat,lon,track,alt,gspeed,vspeed,squawk,timestamp,source,flight,callsign,hex,type,reg,painted_as,operating_as,orig_iata,orig_icao,dest_iata,dest_icao,eta,query_timestamp_utc
3f1e44a5,13.38016,1.71415,71,5650,236,-1280,5367,2026-04-08T10:29:58Z,ADSB,ET936,ETH936,040126,B788,ET-ATJ,ETH,ETH,OUA,DFFD,NIM,DRRN,2026-04-08T10:34:58Z,2026-04-08T10:30:00+00:00
3f1e61fe,13.33554,2.19052,189,7150,289,3392,5326,2026-04-08T10:29:57Z,ADSB,KP47,SKK047,08800E,B738,5V-TTV,SKK,ETH,NIM,DRRN,LFW,DXXX,2026-04-08T11:39:44Z,2026-04-08T10:30:00+00:00
3f1e364e,12.53435,4.43474,14,37000,504,0,5201,2026-04-08T10:29:59Z,ADSB,VS412,VIR412W,40808B,A339,G-VRIF,VIR,VIR,LOS,DNMM,LHR,EGLL,2026-04-08T15:53:36Z,2026-04-08T10:30:00+00:00
3f1e44a5,13.39069,1.74649,71,5050,235,-1216,5367,2026-04-08T10:30:28Z,ADSB,ET936,ETH936,040126,B788,ET-ATJ,ETH,ETH,OUA,DFFD,NIM,DRRN,2026-04-08T10:34:58Z,2026-04-08T10:30:30+00:00
3f1e61fe,13.29467,2.18377,189,8900,292,3584,5326,2026-04-08T10:30:28Z,ADSB,KP47,SKK047,08800E,B738,5V-TTV,SKK,ETH,NIM,DRRN,LFW,DXXX,2026-04-08T11:39:44Z,2026-04-08T10:30:30+00:00
3f1e364e,12.5996,4.45144,14,37000,504,0,5201,2026-04-08T10:30:28Z,ADSB,VS412,VIR412W,40808B,A339,G-VRIF,VIR,VIR,LOS,DNMM,LHR,EGLL,2026-04-08T15:53:36Z,2026-04-08T10:30:30+00:00
3f1e44a5,13.40112,1.77851,71,4500,234,-1216,5367,2026-04-08T10:30:58Z,ADSB,ET936,ETH936,040126,B788,ET-ATJ,ETH,ETH,OUA,DFFD,NIM,DRRN,2026-04-08T10:34:58Z,2026-04-08T10:31:00+00:00
3f1e61fe,13.25338,2.17717,189,10575,298,1792,5326,2026-04-08T10:30:58Z,ADSB,KP47,SKK047,08800E,B738,5V-TTV,SKK,ETH,NIM,DRRN,LFW,DXXX,2026-04-08T11:39:44Z,2026-04-08T10:31:00+00:00
3f1e364e,12.66961,4.46946,14,37000,505,0,5201,2026-04-08T10:30:59Z,ADSB,VS412,VIR412W,40808B,A339,G-VRIF,VIR,VIR,LOS,DNMM,LHR,EGLL,2026-04-08T15:53:36Z,2026-04-08T10:31:00+00:00
3f1e44a5,13.41101,1.80877,71,4025,229,-1088,5367,2026-04-08T10:31:28Z,ADSB,ET936,ETH936,040126,B788,ET-ATJ,ETH,ETH,OUA,DFFD,NIM,DRRN,2026-04-08T10:34:47Z,2026-04-08T10:31:30+00:00
3f1e61fe,13.20901,2.1699,189,11175,343,2368,5326,2026-04-08T10:31:28Z,ADSB,KP47,SKK047,08800E,B738,5V-TTV,SKK,ETH,NIM,DRRN,LFW,DXXX,2026-04-08T11:41:52Z,2026-04-08T10:31:30+00:00
3f1e364e,12.73739,4.48695,14,37000,506,0,5201,2026-04-08T10:31:29Z,ADSB,VS412,VIR412W,40808B,A339,G-VRIF,VIR,VIR,LOS,DNMM,LHR,EGLL,2026-04-08T15:53:36Z,2026-04-08T10:31:30+00:00
3f1e44a5,13.42087,1.83915,71,3525,225,-1088,5367,2026-04-08T10:31:57Z,ADSB,ET936,ETH936,040126,B788,ET-ATJ,ETH,ETH,OUA,DFFD,NIM,DRRN,2026-04-08T10:34:47Z,2026-04-08T10:32:00+00:00
3f1e61fe,13.15911,2.16161,189,12600,357,3008,5326,2026-04-08T10:31:59Z,ADSB,KP47,SKK047,08800E,B738,5V-TTV,SKK,ETH,NIM,DRRN,LFW,DXXX,2026-04-08T11:39:44Z,2026-04-08T10:32:00+00:00
3f1e364e,12.80795,4.50511,14,37000,506,0,5201,2026-04-08T10:31:59Z,ADSB,VS412,VIR412W,40808B,A339,G-VRIF,VIR,VIR,LOS,DNMM,LHR,EGLL,2026-04-08T15:53:36Z,2026-04-08T10:32:00+00:00
3f1e44a5,13.43083,1.86971,71,3000,223,-1152,5367,2026-04-08T10:32:28Z,ADSB,ET936,ETH936,040126,B788,ET-ATJ,ETH,ETH,OUA,DFFD,NIM,DRRN,2026-04-08T10:34:47Z,2026-04-08T10:32:30+00:00
3f1e61fe,13.11035,2.15351,189,14125,365,2624,5326,2026-04-08T10:32:28Z,ADSB,KP47,SKK047,08800E,B738,5V-TTV,SKK,ETH,NIM,DRRN,LFW,DXXX,2026-04-08T11:39:44Z,2026-04-08T10:32:30+00:00
3f1e364e,12.87511,4.52239,14,37000,505,0,5201,2026-04-08T10:32:29Z,ADSB,VS412,VIR412W,40808B,A339,G-VRIF,VIR,VIR,LOS,DNMM,LHR,EGLL,2026-04-08T15:53:36Z,2026-04-08T10:32:30+00:00
3f1e44a5,13.44136,1.90196,71,2525,226,-576,5367,2026-04-08T10:32:59Z,ADSB,ET936,ETH936,040126,B788,ET-ATJ,ETH,ETH,OUA,DFFD,NIM,DRRN,2026-04-08T10:34:43Z,2026-04-08T10:33:00+00:00
3f1e61fe,13.05767,2.14489,189,15500,375,3776,5326,2026-04-08T10:32:59Z,ADSB,KP47,SKK047,08800E,B738,5V-TTV,SKK,ETH,NIM,DRRN,LFW,DXXX,2026-04-08T11:39:44Z,2026-04-08T10:33:00+00:00
3f1e364e,12.93919,4.5389,14,37000,506,0,5201,2026-04-08T10:32:57Z,ADSB,VS412,VIR412W,40808B,A339,G-VRIF,VIR,VIR,LOS,DNMM,LHR,EGLL,2026-04-08T15:55:44Z,2026-04-08T10:33:00+00:00
3f1e44a5,13.45071,1.93046,71,2525,201,192,5367,2026-04-08T10:33:29Z,ADSB,ET936,ETH936,040126,B788,ET-ATJ,ETH,ETH,OUA,DFFD,NIM,DRRN,2026-04-08T10:34:43Z,2026-04-08T10:33:30+00:00
3f1e61fe,13.00671,2.13646,189,17125,372,2496,5326,2026-04-08T10:33:29Z,ADSB,KP47,SKK047,08800E,B738,5V-TTV,SKK,ETH,NIM,DRRN,LFW,DXXX,2026-04-08T11:37:36Z,2026-04-08T10:33:30+00:00
3f1e364e,13.00968,4.55701,14,37000,507,0,5201,2026-04-08T10:33:28Z,ADSB,VS412,VIR412W,40808B,A339,G-VRIF,VIR,VIR,LOS,DNMM,LHR,EGLL,2026-04-08T15:55:44Z,2026-04-08T10:33:30+00:00
3f1e44a5,13.459,1.956,71,2525,183,-192,5367,2026-04-08T10:33:58Z,ADSB,ET936,ETH936,040126,B788,ET-ATJ,ETH,ETH,OUA,DFFD,NIM,DRRN,2026-04-08T10:35:38Z,2026-04-08T10:34:00+00:00
3f1e61fe,12.95572,2.12813,189,18175,383,2048,5326,2026-04-08T10:33:58Z,ADSB,KP47,SKK047,08800E,B738,5V-TTV,SKK,ETH,NIM,DRRN,LFW,DXXX,2026-04-08T11:39:44Z,2026-04-08T10:34:00+00:00
3f1e364e,13.07991,4.57519,14,37000,507,0,5201,2026-04-08T10:33:59Z,ADSB,VS412,VIR412W,40808B,A339,G-VRIF,VIR,VIR,LOS,DNMM,LHR,EGLL,2026-04-08T15:53:36Z,2026-04-08T10:34:00+00:00
3f1e44a5,13.46704,1.98071,71,2525,185,-64,5367,2026-04-08T10:34:29Z,ADSB,ET936,ETH936,040126,B788,ET-ATJ,ETH,ETH,OUA,DFFD,NIM,DRRN,2026-04-08T10:35:38Z,2026-04-08T10:34:30+00:00
3f1e61fe,12.9047,2.11974,189,19150,396,1792,5326,2026-04-08T10:34:27Z,ADSB,KP47,SKK047,08800E,B738,5V-TTV,SKK,ETH,NIM,DRRN,LFW,DXXX,2026-04-08T11:39:44Z,2026-04-08T10:34:30+00:00
3f1e364e,13.14873,4.59296,14,37000,507,0,5201,2026-04-08T10:34:29Z,ADSB,VS412,VIR412W,40808B,A339,G-VRIF,VIR,VIR,LOS,DNMM,LHR,EGLL,2026-04-08T15:53:36Z,2026-04-08T10:34:30+00:00
3f1e44a5,13.47372,2.00553,81,2525,178,0,5367,2026-04-08T10:34:58Z,ADSB,ET936,ETH936,040126,B788,ET-ATJ,ETH,ETH,OUA,DFFD,NIM,DRRN,2026-04-08T10:35:38Z,2026-04-08T10:35:00+00:00
3f1e61fe,12.8459,2.11004,189,20325,404,2432,5326,2026-04-08T10:34:59Z,ADSB,KP47,SKK047,08800E,B738,5V-TTV,SKK,ETH,NIM,DRRN,LFW,DXXX,2026-04-08T11:39:44Z,2026-04-08T10:35:00+00:00
3f1e44a5,13.4752,2.02939,87,2550,173,320,5367,2026-04-08T10:35:28Z,ADSB,ET936,ETH936,040126,B788,ET-ATJ,ETH,ETH,OUA,DFFD,NIM,DRRN,2026-04-08T10:36:38Z,2026-04-08T10:35:30+00:00
3f1e61fe,12.79234,2.10123,189,21550,405,2560,5326,2026-04-08T10:35:28Z,ADSB,KP47,SKK047,08800E,B738,5V-TTV,SKK,ETH,NIM,DRRN,LFW,DXXX,2026-04-08T11:39:44Z,2026-04-08T10:35:30+00:00
3f1e44a5,13.47631,2.0542,87,2525,176,64,5367,2026-04-08T10:35:57Z,ADSB,ET936,ETH936,040126,B788,ET-ATJ,ETH,ETH,OUA,DFFD,NIM,DRRN,2026-04-08T10:37:38Z,2026-04-08T10:36:00+00:00
3f1e61fe,12.73599,2.09193,189,22900,402,2560,5326,2026-04-08T10:35:58Z,ADSB,KP47,SKK047,08800E,B738,5V-TTV,SKK,ETH,NIM,DRRN,LFW,DXXX,2026-04-08T11:41:52Z,2026-04-08T10:36:00+00:00
3f1e44a5,13.47743,2.0782,87,2400,158,-896,5367,2026-04-08T10:36:27Z,ADSB,ET936,ETH936,040126,B788,ET-ATJ,ETH,ETH,OUA,DFFD,NIM,DRRN,2026-04-08T10:37:38Z,2026-04-08T10:36:30+00:00
3f1e61fe,12.68055,2.08287,189,24000,405,1536,5326,2026-04-08T10:36:28Z,ADSB,KP47,SKK047,08800E,B738,5V-TTV,SKK,ETH,NIM,DRRN,LFW,DXXX,2026-04-08T11:41:52Z,2026-04-08T10:36:30+00:00
3f1e61fe,12.62672,2.0741,189,24775,414,1536,5326,2026-04-08T10:36:57Z,ADSB,KP47,SKK047,08800E,B738,5V-TTV,SKK,ETH,NIM,DRRN,LFW,DXXX,2026-04-08T11:41:52Z,2026-04-08T10:37:00+00:00
3f1e44a5,13.47844,2.1,87,2000,139,-768,5367,2026-04-08T10:36:58Z,ADSB,ET936,ETH936,040126,B788,ET-ATJ,ETH,ETH,OUA,DFFD,NIM,DRRN,2026-04-08T10:37:38Z,2026-04-08T10:37:00+00:00
3f1e61fe,12.56804,2.06448,189,25500,424,1472,5326,2026-04-08T10:37:27Z,ADSB,KP47,SKK047,08800E,B738,5V-TTV,SKK,ETH,NIM,DRRN,LFW,DXXX,2026-04-08T11:39:44Z,2026-04-08T10:37:30+00:00
3f1e44a5,13.47939,2.12017,87,1675,147,-832,5367,2026-04-08T10:37:28Z,ADSB,ET936,ETH936,040126,B788,ET-ATJ,ETH,ETH,OUA,DFFD,NIM,DRRN,2026-04-08T10:38:48Z,2026-04-08T10:37:30+00:00
3f1e61fe,12.50914,2.05478,189,26175,433,1408,5326,2026-04-08T10:37:57Z,ADSB,KP47,SKK047,08800E,B738,5V-TTV,SKK,ETH,NIM,DRRN,LFW,DXXX,2026-04-08T11:39:44Z,2026-04-08T10:38:00+00:00
3f1e44a5,13.48032,2.14063,87,1300,142,-768,5367,2026-04-08T10:37:58Z,ADSB,ET936,ETH936,040126,B788,ET-ATJ,ETH,ETH,OUA,DFFD,NIM,DRRN,2026-04-08T10:38:48Z,2026-04-08T10:38:00+00:00
3f1e61fe,12.44541,2.04428,189,26900,443,1344,5326,2026-04-08T10:38:29Z,ADSB,KP47,SKK047,08800E,B738,5V-TTV,SKK,ETH,NIM,DRRN,LFW,DXXX,2026-04-08T11:39:44Z,2026-04-08T10:38:30+00:00
3f1e44a5,13.48125,2.16108,87,925,144,-960,5367,2026-04-08T10:38:29Z,ADSB,ET936,ETH936,040126,B788,ET-ATJ,ETH,ETH,OUA,DFFD,NIM,DRRN,2026-04-08T10:38:48Z,2026-04-08T10:38:30+00:00
3f1e61fe,12.38406,2.03421,189,27575,451,1344,5326,2026-04-08T10:38:59Z,ADSB,KP47,SKK047,08800E,B738,5V-TTV,SKK,ETH,NIM,DRRN,LFW,DXXX,2026-04-08T11:41:52Z,2026-04-08T10:39:00+00:00
3f1e44a5,13.48218,2.18136,87,725,123,-64,5367,2026-04-08T10:38:59Z,ADSB,ET936,ETH936,040126,B788,ET-ATJ,ETH,ETH,OUA,DFFD,NIM,DRRN,2026-04-08T10:38:52Z,2026-04-08T10:39:00+00:00
3f1e61fe,12.32247,2.02413,189,28275,458,1408,5326,2026-04-08T10:39:28Z,ADSB,KP47,SKK047,08800E,B738,5V-TTV,SKK,ETH,NIM,DRRN,LFW,DXXX,2026-04-08T11:41:52Z,2026-04-08T10:39:30+00:00
3f1e44a5,13.48268,2.19217,90,0,42,-64,5367,2026-04-08T10:39:29Z,ADSB,ET936,ETH936,040126,B788,ET-ATJ,ETH,ETH,OUA,DFFD,NIM,DRRN,2026-04-08T10:38:52Z,2026-04-08T10:39:30+00:00
3f1e61fe,12.26209,2.0143,189,29025,461,1728,5326,2026-04-08T10:39:57Z,ADSB,KP47,SKK047,08800E,B738,5V-TTV,SKK,ETH,NIM,DRRN,LFW,DXXX,2026-04-08T11:39:44Z,2026-04-08T10:40:00+00:00
