fr24_id,lat,lon,track,alt,gspeed,vspeed,squawk,timestamp,source,flight,callsign,hex,type,reg,painted_as,operating_as,orig_iata,orig_icao,dest_iata,dest_icao,eta,query_timestamp_utc
3f1fb210,12.10754,-0.77916,271,12075,205,64,5353,2026-04-08T16:29:59Z,ADSB,SAR6,SAR006,09C0C2,D228,XT-AGC,,,,,,,,2026-04-08T16:30:00+00:00
3f1fc710,13.48166,2.16976,47,0,7,0,0,2026-04-08T16:29:52Z,ADSB,,AOM100A,020182,E35L,CN-TMH,AOM,AOM,NIM,DRRN,,,,2026-04-08T16:30:00+00:00
3f1e7090,13.65509,0.10764,153,39000,462,0,7641,2026-04-08T16:29:59Z,ADSB,AF848,AFR848,39644A,A332,F-GZCK,AFR,AFR,CDG,LFPG,SSG,FGSL,2026-04-08T18:14:24Z,2026-04-08T16:30:00+00:00
3f1f9325,11.80531,3.92368,22,35000,510,0,5233,2026-04-08T16:29:58Z,ADSB,QY82,BCS082,3C70AA,A332,D-ALEJ,DHK,BCS,LOS,DNMM,BRU,EBBR,2026-04-08T21:56:16Z,2026-04-08T16:30:00+00:00
3f1fc71a,13.48279,2.19365,86,1200,160,2240,0,2026-04-08T16:29:58Z,ADSB,KP46,SKK046,04018B,B738,ET-AXO,SKK,ETH,NIM,DRRN,OUA,DFFD,,2026-04-08T16:30:00+00:00
3f1fb210,12.10858,-0.80702,272,12075,204,-64,5353,2026-04-08T16:30:28Z,ADSB,SAR6,SAR006,09C0C2,D228,XT-AGC,,,,,,,,2026-04-08T16:30:30+00:00
3f1fc71a,13.47075,2.21195,164,2375,177,896,0,2026-04-08T16:30:30Z,ADSB,KP46,SKK046,04018B,B738,ET-AXO,SKK,ETH,NIM,DRRN,OUA,DFFD,,2026-04-08T16:30:30+00:00
3f1fc710,13.4817,2.17009,90,0,4,0,0,2026-04-08T16:30:02Z,ADSB,,AOM100A,020182,E35L,CN-TMH,AOM,AOM,NIM,DRRN,,,,2026-04-08T16:30:30+00:00
3f1e7090,13.60033,0.13535,153,39000,462,0,7641,2026-04-08T16:30:28Z,ADSB,AF848,AFR848,39644A,A332,F-GZCK,AFR,AFR,CDG,LFPG,SSG,FGSL,2026-04-08T18:14:24Z,2026-04-08T16:30:30+00:00
3f1f9325,11.87512,3.95314,22,35000,510,0,5233,2026-04-08T16:30:29Z,ADSB,QY82,BCS082,3C70AA,A332,D-ALEJ,DHK,BCS,LOS,DNMM,BRU,EBBR,2026-04-08T21:56:16Z,2026-04-08T16:30:30+00:00
3f1f9325,11.93748,3.97941,22,35000,511,0,5233,2026-04-08T16:30:58Z,ADSB,QY82,BCS082,3C70AA,A332,D-ALEJ,DHK,BCS,LOS,DNMM,BRU,EBBR,2026-04-08T21:56:16Z,2026-04-08T16:31:00+00:00
3f1fb210,12.10986,-0.83723,272,12075,206,0,5353,2026-04-08T16:31:00Z,ADSB,SAR6,SAR006,09C0C2,D228,XT-AGC,,,,,,,,2026-04-08T16:31:00+00:00
3f1fc71a,13.44187,2.20888,188,2900,234,960,0,2026-04-08T16:30:59Z,ADSB,KP46,SKK046,04018B,B738,ET-AXO,SKK,ETH,NIM,DRRN,OUA,DFFD,,2026-04-08T16:31:00+00:00
3f1e7090,13.54276,0.16442,153,39000,462,64,7641,2026-04-08T16:30:58Z,ADSB,AF848,AFR848,39644A,A332,F-GZCK,AFR,AFR,CDG,LFPG,SSG,FGSL,2026-04-08T18:14:24Z,2026-04-08T16:31:00+00:00
3f1fc710,13.4817,2.17009,90,0,4,0,0,2026-04-08T16:30:02Z,ADSB,,AOM100A,020182,E35L,CN-TMH,AOM,AOM,NIM,DRRN,,,,2026-04-08T16:31:00+00:00
3f1f9325,12.0028,4.00697,22,35000,511,0,5233,2026-04-08T16:31:28Z,ADSB,QY82,BCS082,3C70AA,A332,D-ALEJ,DHK,BCS,LOS,DNMM,BRU,EBBR,2026-04-08T21:56:16Z,2026-04-08T16:31:30+00:00
3f1fb210,12.11092,-0.86574,271,12075,206,-64,5353,2026-04-08T16:31:29Z,ADSB,SAR6,SAR006,09C0C2,D228,XT-AGC,,,,,,,,2026-04-08T16:31:30+00:00
3f1fc71a,13.41742,2.18794,246,3550,281,2432,0,2026-04-08T16:31:27Z,ADSB,KP46,SKK046,04018B,B738,ET-AXO,SKK,ETH,NIM,DRRN,OUA,DFFD,,2026-04-08T16:31:30+00:00
3f1fc710,13.4818,2.17234,90,0,62,0,0,2026-04-08T16:31:29Z,ADSB,,AOM100A,020182,E35L,CN-TMH,AOM,AOM,NIM,DRRN,,,,2026-04-08T16:31:30+00:00
3f1e7090,13.48339,0.19448,153,39000,458,0,7641,2026-04-08T16:31:28Z,ADSB,AF848,AFR848,39644A,A332,F-GZCK,AFR,AFR,CDG,LFPG,SSG,FGSL,2026-04-08T18:14:24Z,2026-04-08T16:31:30+00:00
3f1fc71a,13.4117,2.14769,263,5025,290,3328,0,2026-04-08T16:31:57Z,ADSB,KP46,SKK046,04018B,B738,ET-AXO,SKK,ETH,NIM,DRRN,OUA,DFFD,,2026-04-08T16:32:00+00:00
3f1fb210,12.1121,-0.89423,272,12100,204,128,5353,2026-04-08T16:31:58Z,ADSB,SAR6,SAR006,09C0C2,D228,XT-AGC,,,,,,,,2026-04-08T16:32:00+00:00
3f1e7090,13.42502,0.22394,153,39000,458,0,7641,2026-04-08T16:31:59Z,ADSB,AF848,AFR848,39644A,A332,F-GZCK,AFR,AFR,CDG,LFPG,SSG,FGSL,2026-04-08T18:18:40Z,2026-04-08T16:32:00+00:00
3f1fc710,13.48251,2.18739,87,850,153,320,0,2026-04-08T16:31:57Z,ADSB,,AOM100A,020182,E35L,CN-TMH,AOM,AOM,NIM,DRRN,,,,2026-04-08T16:32:00+00:00
3f1f9325,12.07072,4.03564,22,35000,511,0,5233,2026-04-08T16:31:58Z,ADSB,QY82,BCS082,3C70AA,A332,D-ALEJ,DHK,BCS,LOS,DNMM,BRU,EBBR,2026-04-08T21:56:16Z,2026-04-08T16:32:00+00:00
3f1fb210,12.11311,-0.92375,271,12075,201,0,5353,2026-04-08T16:32:29Z,ADSB,SAR6,SAR006,09C0C2,D228,XT-AGC,,,,,,,,2026-04-08T16:32:30+00:00
3f1e7090,13.36775,0.25293,153,39000,459,0,7641,2026-04-08T16:32:29Z,ADSB,AF848,AFR848,39644A,A332,F-GZCK,AFR,AFR,CDG,LFPG,SSG,FGSL,2026-04-08T18:18:40Z,2026-04-08T16:32:30+00:00
3f1fc71a,13.40337,2.10327,256,6750,297,3456,0,2026-04-08T16:32:29Z,ADSB,KP46,SKK046,04018B,B738,ET-AXO,SKK,ETH,NIM,DRRN,OUA,DFFD,2026-04-08T17:14:38Z,2026-04-08T16:32:30+00:00
3f1f9325,12.14044,4.06508,22,35000,511,0,5233,2026-04-08T16:32:30Z,ADSB,QY82,BCS082,3C70AA,A332,D-ALEJ,DHK,BCS,LOS,DNMM,BRU,EBBR,2026-04-08T21:54:08Z,2026-04-08T16:32:30+00:00
3f1fc710,13.48469,2.21249,82,2050,160,2816,0,2026-04-08T16:32:30Z,ADSB,,AOM100A,020182,E35L,CN-TMH,AOM,AOM,NIM,DRRN,,,,2026-04-08T16:32:30+00:00
3f1e7090,13.3131,0.28049,153,39000,460,0,7641,2026-04-08T16:32:58Z,ADSB,AF848,AFR848,39644A,A332,F-GZCK,AFR,AFR,CDG,LFPG,SSG,FGSL,2026-04-08T18:18:40Z,2026-04-08T16:33:00+00:00
3f1fb210,12.11396,-0.95104,271,11975,201,-448,5353,2026-04-08T16:32:58Z,ADSB,SAR6,SAR006,09C0C2,D228,XT-AGC,,,,,,,,2026-04-08T16:33:00+00:00
3f1fc71a,13.39293,2.06425,254,8325,300,3200,0,2026-04-08T16:32:58Z,ADSB,KP46,SKK046,04018B,B738,ET-AXO,SKK,ETH,NIM,DRRN,OUA,DFFD,2026-04-08T17:14:58Z,2026-04-08T16:33:00+00:00
3f1f9325,12.20201,4.09108,22,35000,511,0,5233,2026-04-08T16:32:58Z,ADSB,QY82,BCS082,3C70AA,A332,D-ALEJ,DHK,BCS,LOS,DNMM,BRU,EBBR,2026-04-08T21:54:08Z,2026-04-08T16:33:00+00:00
3f1fc710,13.48223,2.2322,122,3025,158,1536,0,2026-04-08T16:32:57Z,ADSB,,AOM100A,020182,E35L,CN-TMH,AOM,AOM,NIM,DRRN,,,,2026-04-08T16:33:00+00:00
3f1e7090,13.25361,0.31051,153,39000,458,0,7641,2026-04-08T16:33:29Z,ADSB,AF848,AFR848,39644A,A332,F-GZCK,AFR,AFR,CDG,LFPG,SSG,FGSL,2026-04-08T18:16:32Z,2026-04-08T16:33:30+00:00
3f1fb210,12.11526,-0.98072,273,11700,196,-320,5353,2026-04-08T16:33:29Z,ADSB,SAR6,SAR006,09C0C2,D228,XT-AGC,,,,,,,,2026-04-08T16:33:30+00:00
3f1fc71a,13.38163,2.02317,254,9900,303,3136,0,2026-04-08T16:33:27Z,ADSB,KP46,SKK046,04018B,B738,ET-AXO,SKK,ETH,NIM,DRRN,OUA,DFFD,2026-04-08T17:14:58Z,2026-04-08T16:33:30+00:00
3f1f9325,12.26908,4.11944,22,35000,510,64,5233,2026-04-08T16:33:29Z,ADSB,QY82,BCS082,3C70AA,A332,D-ALEJ,DHK,BCS,LOS,DNMM,BRU,EBBR,2026-04-08T21:52:00Z,2026-04-08T16:33:30+00:00
3f1fc710,13.4678,2.25191,126,3650,172,832,0,2026-04-08T16:33:29Z,ADSB,,AOM100A,020182,E35L,CN-TMH,AOM,AOM,NIM,DRRN,,,,2026-04-08T16:33:30+00:00
3f1e7090,13.19546,0.33985,153,39000,458,64,7641,2026-04-08T16:34:00Z,ADSB,AF848,AFR848,39644A,A332,F-GZCK,AFR,AFR,CDG,LFPG,SSG,FGSL,2026-04-08T18:18:40Z,2026-04-08T16:34:00+00:00
3f1fc710,13.45299,2.27228,127,4075,193,1920,0,2026-04-08T16:33:58Z,ADSB,,AOM100A,020182,E35L,CN-TMH,AOM,AOM,NIM,DRRN,,,,2026-04-08T16:34:00+00:00
3f1fc71a,13.36972,1.97801,255,10875,333,1088,0,2026-04-08T16:33:59Z,ADSB,KP46,SKK046,04018B,B738,ET-AXO,SKK,ETH,NIM,DRRN,OUA,DFFD,2026-04-08T17:15:15Z,2026-04-08T16:34:00+00:00
3f1f9325,12.33746,4.14838,22,35000,509,-128,5233,2026-04-08T16:34:00Z,ADSB,QY82,BCS082,3C70AA,A332,D-ALEJ,DHK,BCS,LOS,DNMM,BRU,EBBR,2026-04-08T21:52:00Z,2026-04-08T16:34:00+00:00
3f1e7090,13.14102,0.36719,153,39000,458,0,7641,2026-04-08T16:34:28Z,ADSB,AF848,AFR848,39644A,A332,F-GZCK,AFR,AFR,CDG,LFPG,SSG,FGSL,2026-04-08T18:18:40Z,2026-04-08T16:34:30+00:00
3f1fc71a,13.35761,1.93061,255,11900,355,3136,0,2026-04-08T16:34:28Z,ADSB,KP46,SKK046,04018B,B738,ET-AXO,SKK,ETH,NIM,DRRN,OUA,DFFD,2026-04-08T17:15:15Z,2026-04-08T16:34:30+00:00
3f1f9325,12.39999,4.1748,22,35000,508,64,5233,2026-04-08T16:34:29Z,ADSB,QY82,BCS082,3C70AA,A332,D-ALEJ,DHK,BCS,LOS,DNMM,BRU,EBBR,2026-04-08T21:54:08Z,2026-04-08T16:34:30+00:00
3f1fc710,13.43591,2.29515,126,4950,198,1280,0,2026-04-08T16:34:29Z,ADSB,,AOM100A,020182,E35L,CN-TMH,AOM,AOM,NIM,DRRN,,,,2026-04-08T16:34:30+00:00
3f1e7090,13.08528,0.39536,153,39000,460,0,7641,2026-04-08T16:34:57Z,ADSB,AF848,AFR848,39644A,A332,F-GZCK,AFR,AFR,CDG,LFPG,SSG,FGSL,2026-04-08T18:16:32Z,2026-04-08T16:35:00+00:00
3f1fc71a,13.34541,1.88281,255,13325,361,2944,0,2026-04-08T16:34:57Z,ADSB,KP46,SKK046,04018B,B738,ET-AXO,SKK,ETH,NIM,DRRN,OUA,DFFD,2026-04-08T17:15:15Z,2026-04-08T16:35:00+00:00
3f1fc710,13.41902,2.3184,126,5650,208,1408,0,2026-04-08T16:34:59Z,ADSB,,AOM100A,020182,E35L,CN-TMH,AOM,AOM,NIM,DRRN,,,,2026-04-08T16:35:00+00:00
3f1f9325,12.46436,4.20208,22,35000,507,0,5233,2026-04-08T16:34:58Z,ADSB,QY82,BCS082,3C70AA,A332,D-ALEJ,DHK,BCS,LOS,DNMM,BRU,EBBR,2026-04-08T21:54:08Z,2026-04-08T16:35:00+00:00
3f1e7090,13.02629,0.42505,153,39000,457,0,7641,2026-04-08T16:35:28Z,ADSB,AF848,AFR848,39644A,A332,F-GZCK,AFR,AFR,CDG,LFPG,SSG,FGSL,2026-04-08T18:16:32Z,2026-04-08T16:35:30+00:00
3f1fc71a,13.33177,1.82998,255,14750,371,2624,0,2026-04-08T16:35:28Z,ADSB,KP46,SKK046,04018B,B738,ET-AXO,SKK,ETH,NIM,DRRN,OUA,DFFD,2026-04-08T17:16:48Z,2026-04-08T16:35:30+00:00
3f1f9325,12.53206,4.23083,22,35000,507,0,5233,2026-04-08T16:35:29Z,ADSB,QY82,BCS082,3C70AA,A332,D-ALEJ,DHK,BCS,LOS,DNMM,BRU,EBBR,2026-04-08T21:54:08Z,2026-04-08T16:35:30+00:00
3f1fc710,13.40095,2.34312,126,6325,225,1088,0,2026-04-08T16:35:29Z,ADSB,,AOM100A,020182,E35L,CN-TMH,AOM,AOM,NIM,DRRN,,,,2026-04-08T16:35:30+00:00
