fr24_id,lat,lon,track,alt,gspeed,vspeed,squawk,timestamp,source,flight,callsign,hex,type,reg,painted_as,operating_as,orig_iata,orig_icao,dest_iata,dest_icao,eta,query_timestamp_utc
3f205438,12.48193,-0.74825,246,15275,351,-1856,5315,2026-04-08T19:29:59Z,ADSB,HF739,VRE739,AA1DD4,A319,N751AV,,,NIM,DRRN,OUA,DFFD,2026-04-08T19:44:24Z,2026-04-08T19:30:00+00:00
3f1ee275,13.82556,2.64865,248,12800,302,-2304,2351,2026-04-08T19:29:59Z,ADSB,TK522,THY522,4BA9E9,A333,TC-JOI,THY,THY,IST,LTFM,NIM,DRRN,2026-04-08T19:43:34Z,2026-04-08T19:30:00+00:00
3f1f9a23,13.73221,2.11506,216,7925,297,-2368,6167,2026-04-08T19:29:57Z,ADSB,TU401,TAR401,02A199,A20N,TS-IMZ,TAR,TAR,TUN,DTTA,NIM,DRRN,2026-04-08T19:37:50Z,2026-04-08T19:30:00+00:00
3f1f1d7a,12.57772,0.65055,153,39000,480,0,7643,2026-04-08T19:29:59Z,ADSB,AF132,AFR132,3949F8,B772,F-GSPY,AFR,AFR,CDG,LFPG,LOS,DNMM,2026-04-08T20:26:40Z,2026-04-08T19:30:00+00:00
3f2065ab,14.2886,4.07574,56,33000,525,64,5337,2026-04-08T19:29:57Z,ADSB,NJ5203,GMS5203,0180B7,B772,5A-GRT,GMS,GMS,NIM,DRRN,,,,2026-04-08T19:30:00+00:00
3f205438,12.46234,-0.79258,245,14225,353,-2176,5315,2026-04-08T19:30:29Z,ADSB,HF739,VRE739,AA1DD4,A319,N751AV,,,NIM,DRRN,OUA,DFFD,2026-04-08T19:44:24Z,2026-04-08T19:30:30+00:00
3f1ee275,13.81061,2.60969,248,12125,303,-1152,2351,2026-04-08T19:30:28Z,ADSB,TK522,THY522,4BA9E9,A333,TC-JOI,THY,THY,IST,LTFM,NIM,DRRN,2026-04-08T19:42:17Z,2026-04-08T19:30:30+00:00
3f1f1d7a,12.52227,0.67836,153,39000,478,0,7643,2026-04-08T19:30:27Z,ADSB,AF132,AFR132,3949F8,B772,F-GSPY,AFR,AFR,CDG,LFPG,LOS,DNMM,2026-04-08T20:26:40Z,2026-04-08T19:30:30+00:00
3f1f9a23,13.69823,2.08967,216,6725,296,-2176,6167,2026-04-08T19:30:28Z,ADSB,TU401,TAR401,02A199,A20N,TS-IMZ,TAR,TAR,TUN,DTTA,NIM,DRRN,2026-04-08T19:37:23Z,2026-04-08T19:30:30+00:00
3f2065ab,14.32948,4.14026,56,33000,525,0,5337,2026-04-08T19:30:28Z,ADSB,NJ5203,GMS5203,0180B7,B772,5A-GRT,GMS,GMS,NIM,DRRN,,,,2026-04-08T19:30:30+00:00
3f205438,12.4416,-0.84017,246,13500,351,-960,5315,2026-04-08T19:31:00Z,ADSB,HF739,VRE739,AA1DD4,A319,N751AV,,,NIM,DRRN,OUA,DFFD,2026-04-08T19:43:30Z,2026-04-08T19:31:00+00:00
3f1f1d7a,12.46106,0.70904,153,39000,476,0,7643,2026-04-08T19:30:58Z,ADSB,AF132,AFR132,3949F8,B772,F-GSPY,AFR,AFR,CDG,LFPG,LOS,DNMM,2026-04-08T20:26:40Z,2026-04-08T19:31:00+00:00
3f1f9a23,13.66564,2.06533,216,5650,292,-2176,6167,2026-04-08T19:30:58Z,ADSB,TU401,TAR401,02A199,A20N,TS-IMZ,TAR,TAR,TUN,DTTA,NIM,DRRN,2026-04-08T19:36:04Z,2026-04-08T19:31:00+00:00
3f2065ab,14.36872,4.20227,56,33000,525,0,5337,2026-04-08T19:30:58Z,ADSB,NJ5203,GMS5203,0180B7,B772,5A-GRT,GMS,GMS,NIM,DRRN,,,,2026-04-08T19:31:00+00:00
3f1ee275,13.79482,2.56868,248,11500,300,-1280,2351,2026-04-08T19:30:59Z,ADSB,TK522,THY522,4BA9E9,A333,TC-JOI,THY,THY,IST,LTFM,NIM,DRRN,2026-04-08T19:42:17Z,2026-04-08T19:31:00+00:00
3f205438,12.42321,-0.88286,246,13025,343,-1088,5315,2026-04-08T19:31:28Z,ADSB,HF739,VRE739,AA1DD4,A319,N751AV,,,NIM,DRRN,OUA,DFFD,2026-04-08T19:43:30Z,2026-04-08T19:31:30+00:00
3f1f1d7a,12.40096,0.73911,153,39000,475,0,7643,2026-04-08T19:31:29Z,ADSB,AF132,AFR132,3949F8,B772,F-GSPY,AFR,AFR,CDG,LFPG,LOS,DNMM,2026-04-08T20:26:40Z,2026-04-08T19:31:30+00:00
3f1f9a23,13.63347,2.04129,216,4850,292,-1280,6167,2026-04-08T19:31:27Z,ADSB,TU401,TAR401,02A199,A20N,TS-IMZ,TAR,TAR,TUN,DTTA,NIM,DRRN,2026-04-08T19:36:04Z,2026-04-08T19:31:30+00:00
3f1ee275,13.77965,2.52918,248,10875,298,-1280,2351,2026-04-08T19:31:28Z,ADSB,TK522,THY522,4BA9E9,A333,TC-JOI,THY,THY,IST,LTFM,NIM,DRRN,2026-04-08T19:41:50Z,2026-04-08T19:31:30+00:00
3f2065ab,14.4109,4.2691,57,33000,525,0,5337,2026-04-08T19:31:30Z,ADSB,NJ5203,GMS5203,0180B7,B772,5A-GRT,GMS,GMS,NIM,DRRN,,,,2026-04-08T19:31:30+00:00
